cust_id,age,gender,account_type,mob,state,"wallet_segment(15,50,+)",avg_monthly_balance,avg_monthly_spend,total_balance,credit_score,invested_products
38114,63,Female,Saving,84,MN,LW,33104,34471,164153,>=740,4
38115,19,Male,Investment,98,KT,LW,19398,15420,62172,>=670 & <740,0
38116,71,Female,Investment,59,MS,HW,27513,17383,112929,>=740,0
38117,30,Male,Saving,4,NJ,HW,14289,20901,21966,>=620 & <670,5
38118,45,Female,Investment,96,CA,HW,42191,41678,211468,>=740,2
38119,34,Male,Saving,12,CA,MW,70873,102899,-96078,>=670 & <740,2
38120,37,Male,Investment,70,NJ,MW,49358,58712,188078,>=740,2
38121,30,Male,Saving,84,CA,MW,64834,48857,340147,>=670 & <740,0
38122,49,Female,Checking,80,KT,LW,100,73,354,>=740,0
38123,62,Male,Saving,18,WS,LW,13107,19471,7122,>=620 & <670,0
38124,23,Female,Investment,51,WS,LW,44130,63647,49226,>=740,3
38125,63,Male,Checking,22,MS,MW,67707,85405,-206206,>=670 & <740,5
38126,35,Male,Saving,90,LS,MW,46261,55558,222008,>=670 & <740,3
38127,73,Female,Checking,60,NE,LW,4344,6216,-14304,>=740,1
38128,72,Female,Checking,40,MS,MW,19133,23695,-28257,>=740,3
38129,58,Male,Saving,74,KT,LW,38335,34042,-29749,>=670 & <740,0
38130,46,Male,Checking,49,NJ,LW,25883,28691,48958,>=670 & <740,2
38131,20,Female,Investment,91,NJ,MW,10030,6982,-7868,>=740,5
38132,69,Female,Saving,13,KT,MW,22743,21971,69773,>=670 & <740,4
38133,48,Female,Investment,75,CA,HW,29639,18128,34533,>=670 & <740,0
38134,60,Female,Saving,69,MN,HW,2876,2543,6085,>=620 & <670,3
38135,69,Female,Checking,36,MS,LW,54612,71045,-87478,>=740,4
38136,29,Male,Investment,11,NJ,MW,19009,17553,-33650,>=670 & <740,4
38137,39,Female,Checking,90,CA,MW,28185,31824,137286,>=670 & <740,2
38138,59,Male,Investment,83,MS,LW,55876,81864,253392,>=740,3
38139,73,Male,Checking,5,WS,HW,26875,30396,12791,>=670 & <740,5
38140,55,Female,Checking,8,LS,MW,54508,38459,9688,>=620 & <670,4
38141,69,Female,Saving,30,TX,LW,4269,3300,-393,>=740,4
38142,54,Female,Checking,58,MN,HW,40823,35625,97240,>=740,4
38143,63,Female,Saving,86,MS,MW,50983,73506,-90092,>=740,5
38144,53,Female,Checking,85,WS,HW,9253,9108,-27179,>=740,5
38145,28,Female,Checking,42,CA,LW,25540,20629,-56976,>=740,4
38146,63,Female,Saving,68,NE,LW,26058,24542,3032,>=670 & <740,5
38147,20,Male,Checking,18,LS,MW,35240,23244,83224,>=620 & <670,3
38148,67,Male,Checking,75,MS,LW,41870,27739,98394,>=740,4
38149,69,Female,Checking,66,KT,HW,7219,4635,12387,>=740,3
38150,47,Male,Investment,88,WS,MW,28498,25854,-49064,>=740,2
38151,19,Female,Investment,32,TX,HW,69782,56019,111071,>=740,3
38152,45,Male,Investment,36,LS,HW,56346,64062,89544,>=670 & <740,2
38153,50,Male,Saving,89,KT,LW,49846,44896,154488,>=740,0
38154,23,Female,Investment,46,LS,LW,25180,33639,-8459,>=670 & <740,2
38155,22,Female,Checking,77,MS,MW,83220,109018,-269632,>=670 & <740,5
38156,59,Male,Investment,37,TX,MW,55745,46650,-130855,>=740,3
38157,48,Male,Checking,72,WS,HW,30935,34581,58224,>=670 & <740,0
38158,45,Male,Saving,26,NE,MW,35510,31330,48050,>=740,3
38159,26,Female,Checking,67,KT,HW,18528,11360,2976,>=620 & <670,0
38160,40,Male,Investment,88,KT,LW,39834,38419,45494,>=670 & <740,1
38161,36,Female,Checking,99,MN,MW,44826,60528,-31404,>=740,2
38162,56,Male,Investment,98,MS,MW,47565,64989,220401,>=620 & <670,1
38163,58,Female,Saving,68,MN,LW,25482,29177,-7390,>=620 & <670,2
38164,54,Male,Investment,19,NE,MW,100,122,-388,>=620 & <670,4
38165,40,Male,Saving,71,LS,LW,36044,36053,-72115,>=670 & <740,2
38166,22,Male,Investment,55,LS,MW,47669,44778,106902,>=620 & <670,3
38167,63,Male,Checking,8,FL,HW,5536,3484,620,>=740,3
38168,71,Male,Checking,29,MN,LW,27729,34804,61962,>=670 & <740,2
38169,23,Male,Checking,75,NE,HW,63536,46362,115058,>=620 & <670,4
38170,19,Female,Saving,98,MS,MW,100,74,278,>=740,2
38171,68,Male,Saving,18,LS,LW,22906,16255,19953,>=740,4
38172,31,Male,Checking,85,TX,HW,67178,49524,219188,>=740,1
38173,43,Female,Saving,98,LS,MW,33942,23779,-61174,>=740,1
38174,57,Female,Investment,91,LS,MW,16849,19164,45917,>=620 & <670,5
38175,23,Male,Saving,83,CA,MW,29824,41574,-35250,>=620 & <670,4
38176,58,Female,Investment,85,FL,HW,50647,30637,29393,>=620 & <670,4
38177,44,Male,Saving,39,KT,MW,24912,34236,-43560,>=740,0
38178,33,Male,Saving,14,TX,HW,44939,58092,31786,>=670 & <740,3
38179,48,Female,Saving,23,NE,HW,35874,48718,-15502,>=670 & <740,0
38180,27,Female,Investment,8,NJ,MW,37926,33067,-23349,>=620 & <670,5
38181,42,Female,Investment,90,NE,LW,46538,44163,102576,>=740,3
38182,53,Male,Saving,62,WS,MW,22629,23553,-26325,>=670 & <740,4
38183,72,Female,Saving,79,LS,MW,6387,6213,6909,>=740,2
38184,74,Female,Checking,83,MS,LW,41859,58308,34371,>=740,3
38185,41,Female,Saving,75,KT,MW,26689,27371,78021,>=740,5
38186,34,Male,Checking,71,CA,MW,18797,21061,49599,>=740,5
38187,52,Female,Saving,75,MN,MW,43159,35859,179936,>=670 & <740,1
38188,50,Male,Checking,52,TX,MW,61933,68347,111038,>=670 & <740,2
38189,21,Female,Investment,69,FL,LW,26135,28178,48184,>=740,3
38190,19,Female,Investment,1,FL,LW,30211,25927,129412,>=740,3
38191,51,Male,Checking,52,FL,MW,455,336,1722,>=740,1
38192,37,Male,Checking,16,KT,HW,24432,36028,38508,>=670 & <740,3
38193,62,Male,Investment,39,NJ,MW,35532,43116,12780,>=740,5
38194,19,Female,Saving,87,NE,MW,29488,32254,-37786,>=670 & <740,1
38195,61,Female,Investment,45,KT,HW,20946,14891,89839,>=670 & <740,3
38196,61,Male,Investment,35,MS,LW,48146,39233,131944,>=740,4
38197,29,Male,Checking,54,LS,HW,31450,42687,60639,>=670 & <740,3
38198,43,Male,Saving,6,KT,MW,94720,85741,26937,>=620 & <670,4
38199,50,Female,Investment,25,MN,LW,35192,49789,90979,>=670 & <740,1
38200,45,Female,Investment,31,MN,MW,100,94,406,>=670 & <740,2
38201,67,Female,Investment,59,CA,HW,2199,2394,-2979,>=670 & <740,2
38202,29,Male,Investment,82,WS,MW,43302,49983,-26724,>=740,4
38203,40,Female,Investment,9,NJ,MW,13917,13617,14817,>=620 & <670,1
38204,41,Female,Checking,41,FL,MW,15469,21779,27477,>=740,2
38205,71,Female,Checking,66,MN,MW,100,82,172,>=670 & <740,4
38206,39,Male,Checking,12,LS,HW,18081,11901,84684,>=670 & <740,5
38207,62,Male,Saving,66,MS,MW,34848,30089,19036,>=620 & <670,5
38208,46,Female,Saving,61,TX,HW,39645,54777,103803,>=670 & <740,0
38209,65,Female,Investment,38,NJ,MW,4502,4566,-9196,>=620 & <670,5
38210,20,Male,Investment,51,FL,MW,50135,44864,60677,>=740,4
38211,73,Male,Saving,29,FL,HW,215,131,766,>=670 & <740,0
38212,39,Female,Checking,48,LS,MW,40948,47180,198508,>=740,2
38213,47,Female,Investment,42,NE,MW,38426,28023,41612,>=740,1
38214,36,Male,Investment,89,KT,LW,6641,8858,-28791,>=740,2
38215,46,Female,Saving,58,TX,HW,3667,5288,2471,>=670 & <740,3
38216,46,Male,Saving,68,TX,HW,39557,46999,-22326,>=740,3
38217,58,Male,Investment,87,MS,HW,16002,20658,-13968,>=670 & <740,3
38218,74,Female,Investment,66,CA,HW,25237,25684,-51815,>=670 & <740,5
38219,49,Female,Checking,83,LS,MW,47183,67275,-60276,>=670 & <740,5
38220,41,Female,Checking,48,MS,HW,41978,27750,42684,>=620 & <670,2
38221,23,Male,Investment,14,WS,MW,7101,4734,37872,>=670 & <740,4
38222,42,Female,Saving,45,MN,MW,28660,23466,119834,>=670 & <740,1
38223,25,Male,Investment,24,MN,MW,6632,7453,32339,>=740,1
38224,58,Female,Saving,35,MN,MW,51748,44349,7399,>=620 & <670,1
38225,31,Female,Checking,62,WS,LW,68412,49532,75520,>=670 & <740,4
38226,72,Female,Saving,57,CA,LW,8872,8357,1030,>=620 & <670,4
38227,61,Female,Investment,64,FL,MW,29220,18509,79862,>=740,2
38228,25,Female,Saving,40,CA,LW,52936,57504,-13704,>=740,3
38229,33,Female,Checking,94,FL,MW,30605,21576,79268,>=670 & <740,0
38230,74,Male,Checking,89,NE,MW,44037,40083,-32175,>=740,3
38231,46,Male,Checking,82,LS,MW,31290,41977,-136618,>=740,5
38232,43,Male,Saving,15,LS,LW,3579,4561,3230,>=740,1
38233,36,Female,Investment,21,NE,LW,32973,35893,93079,>=620 & <670,4
38234,65,Female,Checking,16,NJ,HW,58182,35894,8682,>=620 & <670,4
38235,34,Female,Investment,8,MN,HW,37857,35177,-29817,>=740,1
38236,28,Female,Saving,15,MS,MW,70591,89980,172995,>=670 & <740,3
38237,68,Female,Investment,37,LS,HW,100,139,61,>=620 & <670,1
38238,73,Male,Investment,67,NJ,LW,39476,26060,132616,>=740,2
38239,52,Female,Checking,73,WS,LW,13799,16663,10935,>=670 & <740,4
38240,71,Female,Saving,98,NE,MW,8109,7996,113,>=620 & <670,5
38241,64,Male,Investment,86,TX,HW,63360,63521,253118,>=740,2
38242,20,Female,Checking,60,MN,MW,23624,14819,50039,>=620 & <670,5
38243,31,Male,Checking,2,TX,HW,21211,23264,-8212,>=620 & <670,1
38244,22,Male,Saving,83,LS,LW,38589,37492,-34201,>=670 & <740,1
38245,33,Female,Investment,27,MN,LW,100,139,183,>=740,1
38246,28,Male,Checking,17,MS,LW,63871,90619,228736,>=620 & <670,1
38247,24,Male,Checking,63,FL,MW,77610,90767,-103924,>=620 & <670,2
38248,71,Female,Checking,23,MS,HW,52877,50455,216352,>=740,4
38249,52,Male,Checking,33,NJ,LW,40299,46581,55470,>=670 & <740,5
38250,36,Female,Saving,39,TX,MW,24585,20516,28654,>=740,0
38251,65,Female,Checking,63,MS,LW,3119,3087,-3055,>=740,3
38252,33,Female,Checking,63,LS,HW,59851,70713,-43448,>=740,0
38253,55,Male,Investment,12,CA,LW,52908,54641,153525,>=670 & <740,4
38254,33,Male,Investment,71,KT,LW,41252,36898,173716,>=670 & <740,2
38255,52,Male,Saving,21,MS,HW,38340,35577,5526,>=740,2
38256,65,Female,Checking,18,FL,LW,37514,39598,33346,>=670 & <740,4
38257,60,Male,Investment,92,KT,MW,16851,24670,9032,>=740,3
38258,36,Female,Checking,62,MN,LW,92529,86810,207934,>=740,3
38259,27,Male,Investment,92,FL,MW,22859,29126,-47927,>=740,5
38260,72,Female,Investment,87,NJ,MW,19332,20029,16544,>=670 & <740,0
38261,35,Female,Saving,99,KT,LW,58015,51406,-38188,>=620 & <670,1
38262,65,Male,Checking,94,MN,HW,29269,33106,-40780,>=670 & <740,3
38263,45,Female,Checking,44,CA,MW,29525,29885,58690,>=670 & <740,5
38264,34,Male,Investment,7,MS,LW,65364,61172,-113960,>=740,1
38265,71,Male,Investment,97,MS,LW,46965,31027,188709,>=670 & <740,3
38266,29,Male,Checking,73,MN,MW,48235,47092,2286,>=740,4
38267,31,Female,Checking,50,NE,MW,100,90,-260,>=620 & <670,3
38268,36,Male,Checking,62,KT,HW,40013,55947,104105,>=620 & <670,3
38269,64,Male,Checking,5,TX,HW,4859,3242,11335,>=670 & <740,2
38270,23,Female,Checking,78,KT,LW,18625,16382,39493,>=670 & <740,4
38271,31,Male,Checking,36,LS,MW,34391,24625,53923,>=620 & <670,5
38272,41,Female,Saving,49,NJ,HW,29094,40451,-45428,>=740,5
38273,39,Male,Investment,92,MN,LW,46355,63341,-21589,>=620 & <670,1
38274,44,Male,Checking,95,MN,MW,49267,71932,-238461,>=740,1
38275,39,Male,Checking,33,WS,HW,51140,33589,-49627,>=670 & <740,2
38276,29,Male,Investment,57,CA,MW,100,113,-126,>=620 & <670,2
38277,55,Female,Checking,33,WS,LW,89066,83781,199272,>=670 & <740,3
38278,68,Female,Investment,35,FL,LW,29385,40873,65179,>=620 & <670,4
38279,33,Female,Saving,55,FL,HW,60323,59766,61994,>=670 & <740,0
38280,61,Female,Checking,96,FL,LW,100,131,-31,>=620 & <670,1
38281,46,Male,Saving,1,TX,MW,23366,29927,27049,>=670 & <740,5
38282,53,Female,Checking,30,KT,HW,100,127,219,>=740,1
38283,33,Female,Checking,50,FL,MW,8465,5563,-2661,>=670 & <740,4
38284,43,Female,Checking,42,MN,MW,31263,31366,31057,>=740,4
38285,41,Male,Investment,86,LS,LW,21631,21670,-39,>=740,1
38286,65,Male,Checking,47,CA,MW,62850,47380,-79290,>=620 & <670,4
38287,37,Male,Saving,66,NE,LW,74224,97450,-241352,>=670 & <740,1
38288,39,Male,Investment,69,NE,MW,5829,7748,7820,>=740,4
38289,55,Male,Saving,30,MS,LW,17805,13036,4769,>=670 & <740,4
38290,58,Male,Investment,90,CA,MW,4222,3035,1187,>=670 & <740,4
38291,64,Female,Investment,39,MN,HW,58897,80548,96143,>=620 & <670,3
38292,64,Female,Saving,32,CA,MW,33976,29596,76712,>=670 & <740,0
38293,71,Female,Saving,58,LS,MW,30808,31572,153276,>=740,0
38294,50,Female,Saving,96,MS,HW,37811,28931,169004,>=620 & <670,1
38295,69,Female,Checking,99,MS,MW,22220,16864,43644,>=740,2
38296,23,Male,Investment,99,NE,MW,8588,12704,-4116,>=740,0
38297,34,Male,Checking,63,KT,MW,31276,25890,78710,>=740,1
38298,22,Male,Investment,37,WS,MW,23324,22960,93660,>=740,3
38299,56,Female,Saving,62,NJ,HW,38675,23924,44253,>=670 & <740,3
38300,59,Male,Saving,46,WS,LW,100,97,-188,>=740,5
38301,44,Female,Checking,54,WS,HW,34658,30638,107994,>=740,5
38302,53,Male,Investment,86,NE,LW,12768,11018,27286,>=740,2
38303,39,Male,Investment,16,CA,MW,33782,25926,31424,>=740,4
38304,34,Male,Investment,20,MN,HW,52627,56707,-60787,>=670 & <740,3
38305,52,Male,Investment,61,MS,MW,16093,20286,-28672,>=740,1
38306,51,Female,Investment,19,FL,MW,59918,38903,80933,>=670 & <740,3
38307,70,Female,Checking,77,FL,MW,100,122,378,>=670 & <740,0
38308,46,Male,Investment,84,KT,HW,68595,81330,-25470,>=670 & <740,3
38309,36,Male,Investment,73,FL,LW,60962,90904,-120846,>=740,4
38310,59,Female,Checking,46,CA,LW,7835,10689,4981,>=620 & <670,2
38311,49,Male,Saving,5,MS,MW,8044,7074,9014,>=740,0
38312,68,Male,Checking,23,TX,LW,100,70,-10,>=740,5
38313,69,Female,Checking,65,NE,LW,53034,73928,191242,>=740,5
38314,74,Female,Checking,2,FL,HW,21739,31305,24346,>=620 & <670,1
38315,52,Male,Saving,73,NJ,LW,19905,22076,-26418,>=740,0
38316,73,Female,Investment,97,KT,MW,1929,2131,7312,>=620 & <670,0
38317,48,Female,Saving,16,MN,LW,75299,100393,-50188,>=740,3
38318,28,Female,Checking,7,WS,HW,5680,4689,23711,>=740,3
38319,28,Male,Checking,84,MN,HW,30604,28284,-21324,>=740,0
38320,33,Female,Saving,95,FL,HW,35399,38063,-5328,>=670 & <740,1
38321,59,Male,Checking,48,LS,MW,20033,18099,84000,>=620 & <670,3
38322,19,Male,Investment,21,CA,HW,14977,19319,25612,>=620 & <670,2
38323,53,Female,Checking,100,NE,MW,20768,17969,26366,>=620 & <670,5
38324,34,Female,Saving,13,CA,LW,44133,48427,172238,>=740,1
38325,25,Female,Checking,40,WS,HW,21323,27933,36036,>=620 & <670,1
38326,31,Female,Investment,2,MS,MW,70638,45375,166539,>=740,0
38327,54,Male,Saving,94,WS,HW,10574,10344,230,>=670 & <740,3
38328,25,Male,Saving,2,MS,HW,48852,47224,-43968,>=670 & <740,2
38329,47,Male,Investment,10,CA,LW,100,99,204,>=620 & <670,0
38330,28,Female,Investment,78,NJ,MW,10576,11766,-2380,>=740,5
38331,53,Male,Saving,21,MS,LW,9592,6230,10086,>=670 & <740,1
38332,61,Female,Saving,9,LS,HW,2402,1496,906,>=740,5
38333,74,Female,Saving,27,WS,MW,37086,31254,85836,>=740,2
38334,61,Female,Investment,58,NJ,MW,27245,17416,64319,>=740,1
38335,72,Female,Checking,86,NJ,MW,100,135,-205,>=670 & <740,1
38336,58,Male,Saving,74,MS,HW,79888,92942,-132104,>=740,5
38337,34,Male,Investment,65,FL,MW,34400,21158,47642,>=740,1
38338,59,Male,Checking,43,WS,LW,30029,32711,-8046,>=620 & <670,3
38339,33,Male,Checking,90,MN,HW,62752,73320,-83888,>=740,5
38340,22,Male,Checking,36,KT,HW,54721,57490,158625,>=740,2
38341,23,Male,Checking,52,TX,MW,22545,30114,-37683,>=620 & <670,1
38342,45,Male,Checking,31,FL,MW,100,63,-89,>=670 & <740,0
38343,29,Male,Saving,32,MS,MW,44109,36125,-64266,>=620 & <670,1
38344,66,Male,Investment,11,NE,MW,5928,5560,-16312,>=620 & <670,5
38345,65,Female,Checking,78,NE,HW,60981,41072,19909,>=740,2
38346,29,Male,Saving,20,TX,MW,10595,9279,26454,>=670 & <740,3
38347,46,Female,Checking,88,NE,MW,18703,23825,40743,>=740,3
38348,49,Female,Saving,72,FL,HW,100,92,208,>=670 & <740,4
38349,66,Male,Checking,3,WS,MW,100,121,79,>=670 & <740,4
38350,26,Female,Saving,48,LS,HW,27273,32340,66618,>=620 & <670,4
38351,56,Male,Investment,73,TX,MW,24943,25789,24097,>=620 & <670,2
38352,74,Male,Checking,85,FL,LW,18102,11102,-8204,>=740,2
38353,38,Female,Saving,99,LS,LW,81325,49852,13094,>=740,3
38354,37,Male,Checking,63,WS,LW,45091,65442,69831,>=740,5
38355,72,Male,Checking,18,CA,LW,30256,20285,-20628,>=740,2
38356,59,Female,Investment,77,NJ,HW,100,62,-24,>=740,4
38357,23,Male,Saving,47,NE,HW,50644,51983,-106644,>=670 & <740,3
38358,45,Female,Saving,12,FL,MW,104863,82891,-226701,>=620 & <670,5
38359,71,Male,Investment,49,LS,MW,25301,25827,50076,>=670 & <740,4
38360,39,Male,Checking,30,CA,HW,9737,5960,3777,>=740,5
38361,27,Male,Investment,54,TX,HW,34083,27045,55197,>=670 & <740,4
38362,50,Female,Checking,26,WS,LW,100,98,-96,>=740,4
38363,55,Female,Saving,52,CA,MW,41551,44869,121335,>=740,3
38364,61,Female,Saving,88,MS,LW,67505,63487,147064,>=740,1
38365,41,Female,Investment,85,MS,MW,13226,19336,20342,>=740,5
38366,27,Male,Checking,20,CA,HW,14033,16753,50692,>=670 & <740,4
38367,75,Female,Checking,67,NE,MW,28007,24904,87124,>=740,4
38368,62,Male,Saving,41,MN,HW,17469,16495,-15521,>=740,2
38369,18,Male,Saving,71,MN,LW,100,88,-152,>=670 & <740,0
38370,19,Female,Investment,46,NE,MW,20369,28435,4237,>=620 & <670,0
38371,56,Male,Saving,83,WS,MW,15324,18827,4815,>=740,1
38372,21,Female,Checking,69,FL,MW,64163,78614,-28902,>=620 & <670,4
38373,58,Male,Investment,18,WS,LW,58884,75576,-125652,>=740,3
38374,37,Male,Checking,42,WS,MW,64932,71682,-85182,>=740,2
38375,40,Male,Checking,94,LS,MW,50043,51725,48361,>=670 & <740,3
38376,51,Female,Checking,47,MN,LW,35144,35413,34875,>=670 & <740,5
38377,34,Female,Saving,29,LS,LW,8139,11104,-28138,>=620 & <670,5
38378,74,Male,Saving,84,WS,LW,63152,77961,145029,>=620 & <670,1
38379,28,Male,Investment,65,CA,HW,38694,27008,-69338,>=670 & <740,1
38380,63,Male,Investment,2,NJ,MW,100,139,261,>=740,2
38381,44,Male,Investment,76,FL,HW,7153,9062,26703,>=670 & <740,2
38382,39,Female,Investment,20,LS,HW,100,103,191,>=670 & <740,5
38383,39,Female,Checking,100,WS,HW,100,121,179,>=670 & <740,3
38384,40,Female,Investment,74,NJ,LW,39713,49891,-80425,>=740,0
38385,32,Female,Checking,21,LS,LW,100,67,132,>=620 & <670,0
38386,49,Female,Investment,19,CA,MW,11101,12980,9222,>=620 & <670,1
38387,60,Male,Investment,24,KT,LW,30970,21974,-25956,>=740,2
38388,70,Female,Checking,75,NE,HW,25302,34315,57880,>=670 & <740,1
38389,37,Female,Investment,30,TX,HW,12163,18179,-30211,>=740,0
38390,56,Female,Checking,30,NJ,LW,67973,53685,125125,>=740,3
38391,32,Male,Investment,25,NJ,HW,100,116,252,>=620 & <670,3
38392,30,Male,Investment,60,FL,HW,100,105,-110,>=740,4
38393,30,Female,Investment,19,NJ,HW,41446,57614,-147564,>=740,2
38394,62,Male,Checking,23,WS,MW,14346,10483,1106,>=670 & <740,3
38395,39,Male,Investment,24,WS,HW,13368,19363,-25358,>=620 & <670,1
38396,44,Female,Investment,95,MN,HW,3024,3203,-3561,>=670 & <740,3
38397,21,Female,Checking,2,MN,MW,38455,52362,-170993,>=740,1
38398,27,Male,Saving,55,NE,MW,35640,29220,6420,>=740,3
38399,56,Female,Investment,63,NJ,LW,32978,25290,7688,>=740,0
38400,51,Female,Checking,10,CA,HW,15426,21092,13854,>=740,1
38401,54,Female,Investment,99,CA,LW,11224,10256,35608,>=670 & <740,2
38402,21,Female,Checking,33,CA,LW,25922,21254,30590,>=670 & <740,0
38403,66,Female,Investment,43,TX,LW,54163,36307,144038,>=670 & <740,2
38404,41,Female,Checking,33,FL,LW,69203,67860,141092,>=740,1
38405,37,Male,Investment,55,NE,MW,57783,82923,-273909,>=670 & <740,5
38406,56,Female,Checking,76,NJ,HW,42643,48914,60202,>=740,5
38407,23,Female,Saving,8,NE,MW,54554,77641,86021,>=620 & <670,2
38408,44,Male,Investment,34,TX,LW,451,280,513,>=670 & <740,4
38409,52,Male,Saving,40,LS,MW,12155,13953,34667,>=740,0
38410,51,Female,Checking,34,FL,MW,43109,28491,187054,>=740,1
38411,56,Male,Investment,43,TX,MW,27045,38593,-7599,>=740,2
38412,57,Female,Saving,59,CA,HW,38437,49592,181030,>=670 & <740,5
38413,47,Female,Checking,50,CA,HW,54486,44672,227758,>=620 & <670,1
38414,19,Female,Investment,5,TX,HW,50600,65444,122112,>=670 & <740,0
38415,63,Female,Checking,66,CA,MW,2725,3248,1156,>=740,3
38416,23,Female,Checking,45,TX,MW,30296,24241,72702,>=740,4
38417,64,Male,Checking,27,KT,LW,6979,6856,369,>=740,2
38418,66,Male,Saving,78,CA,HW,10567,15537,627,>=740,3
38419,60,Male,Saving,54,LS,HW,100,117,-251,>=740,2
38420,54,Female,Checking,55,TX,MW,33340,35384,-72812,>=740,2
38421,68,Male,Saving,35,TX,LW,100,142,174,>=740,1
38422,73,Male,Checking,16,MS,HW,39853,27403,37350,>=740,2
38423,19,Male,Investment,78,NE,HW,63961,41724,22237,>=740,1
38424,47,Male,Investment,11,FL,HW,43258,52242,16306,>=740,5
38425,65,Female,Investment,38,MN,LW,31297,42249,-53201,>=670 & <740,3
38426,42,Female,Investment,11,FL,LW,68361,95509,14065,>=740,1
38427,43,Male,Investment,88,NE,LW,38186,28197,-18208,>=620 & <670,1
38428,53,Female,Saving,69,WS,HW,8431,9681,7181,>=620 & <670,3
38429,49,Male,Investment,75,NJ,MW,33127,38692,16432,>=620 & <670,1
38430,63,Female,Checking,37,MN,LW,78992,112038,170884,>=740,2
38431,18,Male,Checking,50,MN,HW,2684,2053,-160,>=740,0
38432,22,Male,Saving,91,KT,LW,100,93,7,>=740,0
38433,27,Female,Saving,67,CA,MW,45372,34490,10882,>=670 & <740,5
38434,54,Female,Investment,9,MS,HW,24398,18323,109742,>=670 & <740,1
38435,46,Male,Saving,26,MS,MW,16699,18455,-1756,>=740,0
38436,35,Female,Investment,41,NJ,MW,100,127,-108,>=740,4
38437,24,Male,Checking,96,WS,LW,100,83,251,>=740,2
38438,36,Male,Investment,72,NE,HW,100,110,60,>=740,1
38439,29,Female,Saving,19,KT,MW,70373,83637,-26528,>=620 & <670,1
38440,71,Male,Investment,78,NJ,HW,29778,21583,46168,>=670 & <740,1
38441,71,Male,Saving,35,WS,HW,100,116,84,>=740,1
38442,73,Male,Investment,21,MS,MW,59602,81877,-66825,>=670 & <740,3
38443,20,Female,Investment,5,TX,MW,60870,71157,-102018,>=620 & <670,3
38444,40,Male,Investment,13,WS,HW,60730,78307,164613,>=740,2
38445,20,Male,Investment,48,FL,LW,19436,28518,-37600,>=740,3
38446,43,Female,Saving,19,CA,LW,23279,16693,106288,>=620 & <670,2
38447,48,Female,Saving,12,MS,LW,33440,36385,-42275,>=740,2
38448,60,Female,Checking,32,TX,HW,65026,95410,38900,>=670 & <740,1
38449,26,Male,Investment,77,TX,HW,16127,18873,-21619,>=620 & <670,1
38450,22,Female,Saving,22,NJ,MW,11139,9219,13059,>=740,1
38451,37,Male,Investment,39,WS,LW,47391,46174,4868,>=670 & <740,1
38452,45,Female,Saving,30,LS,MW,60231,88286,-28055,>=740,0
38453,62,Male,Saving,52,FL,LW,28680,38895,-98220,>=670 & <740,3
